3pl_id,min_monthly_volume,max_monthly_volume,average_shipping_time_days,dock_to_stock_hours,max_daily_orders,picking_accuracy_pct,available_storage_sqft,temp_controlled_storage,headquarters_state,num_warehouses,service_coverage,covered_states,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Custom Packaging,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables
148,1141,2282,5,6,462,98.24,136763,0,IL,5,National,TX;AZ;NC;IL;MA;MI;WA;GA;NY,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
149,212,3527,3,8,1003,91.28,6692,0,NY,6,Regional,NC;FL;GA,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0
150,485,970,4,6,1167,95.12,8336,0,IL,1,National,PA;MI;TN;GA;MA;IL;WA;FL;OH;VA,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
151,740,11060,5,9,2165,89.26,6294,0,FL,6,Regional,MA;IL;FL;NC;TN;NY;VA,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
152,1020,3155,4,6,663,92.75,28813,1,TX,3,Regional,GA;AZ;CA;FL,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
153,222,827,5,5,2311,95.73,3874,1,FL,1,National,TX;PA;VA;MI;NY;WA;NC;FL;OH;GA,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
154,225,2522,3,9,156,94.65,29219,1,FL,5,National,VA;OH;IL;GA;PA;MI;NC;WA;NY;TX;TN,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0
155,559,3072,4,10,3691,89.96,20042,1,TX,4,National,IL;GA;VA;FL;WA;NC;AZ;CA;MA;PA;MI;TN,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
156,2213,4426,4,8,1006,89.69,297058,1,TX,5,National,CA;NC;AZ;FL;PA;IL;GA,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
157,314,2923,1,9,6710,87.6,50435,1,TX,9,Regional,AZ;WA;VA;IL;MA;NC;TN,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
158,598,1196,4,12,434,96.76,34358,0,TX,2,International,CA;GA;NY;PA;OH;IL;MA;WA;AZ;NC;TN;FL;MI,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1
159,94,986,1,8,1448,97.48,13985,0,NY,7,Regional,TN;PA;FL;VA;CA,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
160,69,648,4,4,482,96.61,77853,0,FL,2,International,FL;GA;TX;VA;MI;PA;CA;NC;TN;WA;AZ;MA;NY,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
161,2594,19665,4,7,1314,95.23,112524,1,IL,9,National,TX;NC;FL;GA;IL;VA;MA;PA,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
162,256,5981,1,7,2853,96.47,57257,0,IL,2,International,MA;FL;TN;CA;NY;TX;GA;VA;WA;OH;IL;NC,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
163,652,1304,1,4,68,96.97,26631,1,IL,1,National,TX;MA;IL;TN;NY;NC;WA;MI;PA;GA;AZ;VA,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
164,1198,19625,3,6,1952,92.49,103078,1,IL,6,National,OH;AZ;VA;TN;PA;MI;NY;NC;GA,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0
165,1133,2452,3,4,267,91.22,15232,0,CA,1,Regional,PA;FL;MA;IL;TN;MI,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
166,2373,15697,5,7,1638,99.85,13945,1,CA,1,International,PA;MA;OH;AZ;TX;NY;CA;WA;NC;FL;IL;GA;VA;MI,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
167,151,1221,4,10,1563,87.25,31414,0,TX,8,National,NY;GA;OH;VA;MI;TN;NC;WA;TX;CA;FL,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
168,191,382,2,7,879,97.26,53318,0,FL,3,Regional,TX;WA;CA,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
169,132,5255,4,6,1403,98.61,5807,0,FL,3,Regional,IL;NY;AZ,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
170,179,3643,4,5,12268,82.66,69469,0,TX,4,International,NC;WA;CA;AZ;NY;TN;IL;PA;VA;OH;TX;MA;MI;FL;GA,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0
171,113,2813,2,7,816,96.91,14067,1,TX,10,National,OH;IL;MI;PA;GA;NC;FL;NY,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
172,1595,3190,3,6,8184,82.33,9905,1,NY,5,National,WA;MA;VA;TN;IL;FL;NY;TX;GA;OH,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1
173,281,4971,1,6,3504,90.85,30256,1,NY,4,Regional,AZ;NY;TX;FL,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
174,190,1946,4,8,1062,94.92,69455,1,CA,4,National,NC;OH;WA;CA;TN;MA;VA;AZ;TX;FL;NY,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0
175,867,2460,4,10,175,82.51,6508,1,FL,8,National,FL;GA;MI;WA;NY;MA;TX,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0
176,269,1146,2,6,1233,86.47,33644,0,TX,3,National,CA;OH;IL;AZ;GA;WA;FL;TX;VA;MA;TN;NC,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
177,525,2849,2,11,525,93.8,69475,0,FL,1,National,MA;CA;VA;MI;WA;IL;PA;TX,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0
178,5375,10750,1,10,4593,87.83,30509,1,IL,2,Regional,GA;FL;TX;WA;IL,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
179,297,594,5,10,490,93.61,18668,1,TX,10,Local,GA;NC;WA,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
180,696,2347,2,9,4047,95.09,15262,1,FL,2,Regional,IL;NC;MA;PA;CA,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
181,363,10149,4,11,565,80.78,22878,0,IL,5,Regional,WA;VA;PA;NC;TN;CA;NY,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0
182,311,5359,1,8,1255,83.82,13699,1,TX,6,Regional,MA;IL;NY;NC;TN;FL,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0
183,1128,2256,5,6,4341,97.79,45415,0,TX,1,Regional,OH;WA;NC;TX;CA;IL,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1
184,152,9018,2,7,2137,95.12,19528,0,FL,2,National,MI;NC;MA;TX;NY;AZ;PA,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0
185,323,4544,5,7,1412,95.8,14253,1,IL,6,National,PA;MA;NY;WA;VA;NC;TX;GA;IL,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
186,1195,2390,3,5,2322,91.66,49417,1,NY,1,International,GA;TX;PA;TN;WA;FL;IL;AZ;NC;OH;MA;CA,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
187,61,2216,5,6,1539,93.93,4418,0,TX,2,International,TX;MI;MA;GA;PA;NC;TN;WA;AZ;FL;NY;CA;VA;IL;OH,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
188,340,3197,5,7,2390,85.6,70395,1,NY,6,Regional,MI;CA;TN,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
189,775,43806,2,8,1552,90.43,3604,0,NY,3,Local,NC,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0
190,1502,15366,5,11,551,86.82,46264,1,IL,3,National,NC;OH;TN;GA;MA;PA;NY;FL;AZ;IL,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
191,2197,4394,5,7,417,94.48,26758,0,IL,10,Regional,NY;GA;VA,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0
192,323,646,3,6,706,92.86,34614,0,NY,10,Regional,MI;CA;VA;IL,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0
193,190,4101,3,6,317,98.41,84157,0,NY,3,Regional,MA;CA;PA;TX;FL;MI;VA,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
194,447,894,4,5,1599,92.4,21621,1,NY,5,National,NC;MA;OH;CA;IL;GA;AZ;PA,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
195,670,1340,3,8,3216,98.26,53908,0,CA,2,National,OH;TX;NC;MA;VA;GA;PA,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0
196,165,2193,5,5,1267,94.18,100850,0,CA,3,International,IL;GA;VA;TX;AZ;MA;TN;OH;PA;MI;FL;NC;CA;NY,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
197,1653,3306,1,5,671,96.08,22445,1,FL,2,Local,TX,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0
198,427,1415,1,8,1348,96.64,4035,0,CA,7,National,MA;AZ;GA;TX;MI;NC;PA;VA;TN;FL;NY;CA,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0
199,169,7859,2,10,575,92.49,33765,0,TX,1,National,MI;NY;GA;OH;TX;NC;IL;AZ;TN;MA;CA;WA,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1
200,684,4859,5,6,6906,86.43,3571,0,TX,3,National,FL;VA;CA;IL;TX;GA;TN,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
201,267,986,5,5,548,99.03,17766,0,FL,2,National,IL;FL;AZ;OH;MA;PA;NC,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
202,347,1460,4,11,418,84.97,66856,0,TX,3,International,NC;GA;OH;NY;FL;MI;CA;VA;PA;WA;IL;TN;MA;TX,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
203,616,1855,4,5,335,94.95,21710,1,TX,3,National,TN;CA;MA;VA;PA;IL;NY;OH;FL;GA;MI;NC,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
204,66,2090,4,6,990,94.51,20061,0,NY,4,National,GA;MI;TN;CA;OH;FL;NY,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0
205,631,1262,3,7,1378,93.39,7138,0,IL,3,International,TX;OH;NC;GA;NY;MI;WA;AZ;FL;CA;VA;TN;PA,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
206,139,1244,1,8,1317,87.97,6238,1,TX,3,National,IL;NY;VA;TX;CA;GA;TN;FL;PA,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
207,160,320,5,13,461,85.03,16547,0,CA,10,International,WA;CA;NC;VA;PA;MA;TX;OH;FL;NY;IL;MI;AZ;GA,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
208,391,1689,1,8,1468,98.23,4795,0,FL,6,International,GA;NC;MA;TX;TN;AZ;MI;IL;NY;VA;FL;CA;OH;WA;PA,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
209,272,3901,1,8,1395,91.71,15627,1,TX,2,International,MA;AZ;NY;NC;VA;PA;OH;MI;GA;WA;FL;TN,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
210,94,1283,2,7,968,84.33,41763,0,TX,4,Regional,CA;PA;MI,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
211,610,13252,4,8,530,90.66,70672,1,TX,1,Regional,NC;PA;VA;WA;IL;GA;AZ,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0
212,1045,8965,3,6,893,94.41,14618,0,CA,2,International,VA;TN;TX;NC;OH;NY;GA;PA;IL;MA;WA;CA;FL;AZ;MI,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0
213,673,6155,4,9,519,87.68,36907,1,TX,10,Regional,TX;FL;NY;IL;GA;NC;PA,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
214,187,3684,5,9,1671,85.44,9698,1,TX,1,National,FL;IL;MA;VA;WA;GA;TX,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
215,499,2984,5,4,1070,93.52,9729,0,FL,3,National,CA;FL;PA;GA;MA;AZ;VA;TN;NC;OH;NY,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
216,965,1930,5,5,916,98.69,18865,1,TX,1,National,NC;IL;PA;GA;OH;AZ;FL;TX,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
217,532,11622,3,7,2209,99.2,5950,0,CA,4,International,MA;WA;FL;TN;NY;IL;AZ;VA;TX;CA;GA;PA;MI,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
218,133,6517,2,10,1105,85.13,51193,0,FL,1,Regional,FL;MA;WA,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0
219,68,1488,4,7,1918,78.36,14628,1,IL,3,International,VA;TX;FL;PA;OH;TN;NY;NC;GA;CA;AZ;WA;MA;MI;IL,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
220,170,9187,4,7,586,95.09,16764,1,TX,1,National,GA;VA;TX;OH;TN;NC;AZ;MI;MA;NY;PA;CA,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
221,351,4404,4,9,503,87.94,19866,1,NY,9,Regional,FL;AZ;GA;TX;WA,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0
222,680,1360,4,9,1027,89.38,26675,1,TX,5,Local,GA;TN;NC,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
223,1344,2688,4,8,1174,92.85,14042,0,IL,8,National,NC;VA;TN;MI;GA;MA;AZ;FL;IL;CA;NY;WA,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
224,1387,2774,2,5,64,95.92,14814,0,TX,5,International,TN;WA;TX;IL;AZ;PA;FL;CA;MA;NC;GA;NY,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
225,914,4343,3,4,1776,95.06,8936,1,TX,8,National,MA;AZ;TX;NC;NY;IL;MI;CA;FL;WA;VA;TN,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0
226,167,725,5,8,3213,96.08,3851,0,CA,9,National,MI;GA;NY;VA;MA;IL;NC;OH,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
227,884,2924,5,15,1235,97.18,16934,0,NY,4,International,FL;NY;CA;MA;IL;GA;MI;OH;WA;PA;AZ;TX,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
228,318,3612,3,9,8249,90.29,58738,0,NY,3,International,TX;MI;WA;NC;TN;AZ;MA;IL;NY;CA;VA;PA;GA,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
229,424,3545,3,7,522,97.94,28112,0,FL,8,National,PA;MA;IL;CA;VA;MI;WA;NC;TN;OH;TX;FL,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0
230,201,2860,4,4,112,92.96,37687,0,FL,2,National,GA;WA;OH;PA;AZ;TX;FL;IL;TN;CA,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0
231,704,1408,2,10,1154,95.02,28183,1,FL,8,Local,MA;WA,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
232,310,620,4,5,299,97.59,30640,0,FL,3,International,OH;MI;TN;MA;IL;FL;TX;PA;NC;VA;CA;GA,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
233,237,3731,4,7,2038,98.42,51099,0,CA,5,Local,NY;MI,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0
234,309,1940,4,4,591,77.06,39678,1,IL,10,National,WA;AZ;CA;MA;IL;NC;OH;VA;NY;PA;FL;TX,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0
235,474,3106,3,4,1150,81.75,38128,1,IL,5,International,OH;FL;PA;WA;GA;MA;NC;VA;CA;TX;AZ;TN;NY;MI,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0
236,333,6122,3,12,613,94.07,6043,0,TX,9,International,MI;VA;TN;NY;AZ;CA;NC;FL;WA;MA;TX;OH;GA;PA,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0
237,748,2422,5,7,1383,93.67,41300,1,FL,10,National,NY;MA;CA;VA;IL;PA;AZ;TX,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0
238,377,24336,3,6,308,96.23,17205,0,FL,2,Regional,NC;NY;GA;AZ;OH,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
239,516,3464,3,10,513,94.84,24355,1,NY,2,Regional,IL;FL;MA;VA;TN;NY,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
240,837,3023,4,5,1973,88.04,8485,0,CA,7,Regional,PA;MI;WA;GA;VA,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0
241,698,41532,5,8,1358,92.93,9846,1,FL,10,Regional,PA;WA;VA;MA;AZ;OH;IL,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
242,398,852,2,4,2858,88.25,31686,1,NY,1,Regional,FL;TN;WA,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
243,138,5885,3,10,760,93.29,72584,0,NY,7,Regional,NC;MI;WA;MA;VA;GA,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
244,804,1608,5,7,1223,96.5,10598,0,IL,6,Regional,MA;TN;WA;VA;GA;FL;IL,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1
245,204,9839,1,4,394,97.98,8257,1,FL,6,Regional,FL;MA;NC;CA,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
246,221,3746,1,11,692,95.07,133541,1,NY,2,International,AZ;MI;MA;TX;NC;CA;VA;WA;GA;PA;TN;OH,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
247,89,8535,3,8,1608,86.43,8118,1,NY,6,Regional,FL;AZ;MA;NC,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
248,1190,8066,2,6,1133,88.69,49815,1,CA,7,National,VA;TN;FL;MI;CA;NC;IL,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0
249,134,4626,4,6,1018,92.52,47999,0,FL,2,National,NC;PA;OH;WA;FL;TN;MI,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
250,197,12637,1,6,2066,97.6,20737,0,CA,8,National,MI;WA;CA;GA;PA;NY;NC;TN;FL,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0
251,208,5995,3,7,1728,92.08,33556,1,IL,9,Regional,AZ;OH;IL;MI;GA;MA;VA,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
252,587,6699,4,5,1399,96.64,11505,0,CA,6,Regional,IL;CA;NC;FL;TX;PA;TN,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
253,465,930,5,6,2373,93.9,33145,1,IL,8,National,AZ;OH;GA;WA;MI;FL;VA;TN;MA,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0
254,199,7570,3,11,3826,94.81,135042,0,IL,2,Regional,MI;NC;TN;CA,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
255,1717,3434,2,10,568,95.78,5848,1,CA,9,Regional,OH;IL;TX;AZ;WA,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0
256,106,3221,1,7,817,91.14,100067,0,TX,4,National,MI;NY;GA;NC;WA;OH;TX;IL;CA;FL;MA,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0
257,94,1185,2,7,593,95.78,8071,1,IL,3,National,NC;OH;TN;GA;CA;VA;WA;IL,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
258,1805,10381,2,6,1197,96.19,72396,1,NY,4,National,NC;AZ;PA;VA;MA;IL;GA;MI;TX;WA;FL,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
259,567,4405,1,8,3022,96.34,5846,0,NY,2,National,MA;OH;MI;PA;TN;FL;CA;TX;NY,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
260,361,4902,5,8,461,98.93,14982,0,CA,4,National,OH;TX;IL;MI;NC;GA;FL;NY;PA;TN;AZ;MA,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
261,921,1926,1,7,1669,94.42,4417,1,NY,7,National,TX;VA;NC;GA;WA;PA;AZ;CA;MI,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
262,577,5260,1,9,1114,98.01,10953,0,NY,7,National,MI;AZ;VA;PA;IL;NY;TX,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1
263,512,4913,2,6,459,96.42,35312,0,NY,1,Regional,MI;VA;OH;TX;WA,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0
264,335,1604,1,9,270,89.37,25689,1,IL,6,International,TX;TN;CA;MI;MA;WA;NY;FL;PA;IL;GA;OH;VA,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
265,1725,3450,1,6,2360,97.93,44042,0,CA,4,National,MA;TN;NC;CA;OH;PA;NY;AZ;MI;TX;WA,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
266,202,2993,3,9,218,93.78,48687,1,TX,7,National,MA;CA;PA;TN;TX;AZ;WA;VA,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
267,304,6570,2,6,1078,83.8,30947,1,CA,6,Regional,IL;GA;NY;PA,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
268,47,5078,3,5,547,97.69,62879,0,FL,4,International,VA;AZ;IL;FL;NC;MI;GA;NY;PA;CA;TN;OH,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
269,43,2368,2,7,687,95.29,9401,1,TX,5,National,TN;OH;MI;FL;PA;IL;NC;TX;GA;CA,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0
270,273,14631,3,8,270,88.67,7309,0,FL,4,National,TX;TN;PA;CA;NC;NY;AZ,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
271,1010,2020,5,9,1570,97.38,23270,0,NY,9,National,MA;OH;NY;AZ;WA;GA;VA;MI,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0
272,97,5430,3,6,827,95.04,19032,0,NY,7,Local,AZ;OH;TN,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
273,595,1251,3,12,606,83.2,37595,1,FL,2,Regional,TX;VA;NC;FL,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
274,288,1353,2,7,3026,97.22,33978,1,NY,2,National,TN;MA;NY;FL;AZ;IL;OH;GA;TX;MI,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
275,383,40978,4,6,489,95.48,7244,1,FL,7,Regional,MA;AZ;FL;OH;NY;TN;WA,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
276,579,4181,3,12,366,93.39,2735,0,CA,9,National,OH;GA;FL;IL;NY;NC;CA;MA;MI,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1
277,378,10274,3,5,909,92.94,13942,0,TX,1,National,TX;FL;IL;TN;NC;OH;MA;WA;PA;CA;VA,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
278,300,11454,1,7,832,96.74,7496,1,TX,4,International,TN;NY;MA;TX;CA;OH;VA;NC;FL;WA;GA;PA;IL;MI,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0
279,1443,5718,4,9,550,93.78,7060,0,CA,5,Regional,PA;CA;TX;NY;OH;IL;GA,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
280,855,5563,4,11,1434,93.4,7014,0,IL,10,National,CA;NY;TN;MI;TX;IL;MA;OH;GA;VA;WA;AZ,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
281,641,3631,4,8,1161,92.18,30070,1,CA,4,National,PA;TN;NY;AZ;NC;CA;WA;VA;IL;GA;OH;FL,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
282,150,7579,2,8,2402,97.56,11727,0,TX,7,National,MI;NY;IL;AZ;TN;GA;MA;WA,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0
283,1843,4968,5,5,400,98.15,61733,0,IL,3,Regional,OH;GA;IL;MA;AZ,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
284,178,1620,5,8,2770,91.17,7995,0,NY,1,National,OH;MI;FL;NY;TN;IL;PA,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
285,722,3867,2,5,2210,98.22,12850,0,CA,2,National,WA;OH;MA;TN;MI;TX;NC;NY;GA;VA;AZ;FL,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1
286,117,9553,4,4,692,91.85,43076,1,FL,7,Regional,FL;PA;TN;WA,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
287,744,1488,1,9,818,92.59,17256,1,CA,7,International,IL;TX;PA;CA;MI;NY;GA;NC;AZ;WA;OH;TN,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
288,1532,5595,3,4,3695,86.21,64306,1,NY,10,Local,PA,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
289,1926,3852,3,6,8267,88.37,101963,0,FL,1,National,PA;VA;GA;NY;MI;AZ;OH;TX;FL;WA;TN;CA,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
290,1234,5163,1,3,2216,92.09,43994,0,NY,1,Regional,TN;PA;OH;IL,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
291,404,8196,5,13,5417,97.02,84244,1,TX,4,Local,TX;IL,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
292,1045,4787,2,5,1642,88.84,37163,0,CA,7,Regional,NC;MA;GA,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
293,299,3794,2,3,4150,91.97,6967,1,FL,7,National,AZ;PA;FL;WA;NY;VA;CA,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0
294,179,2568,2,7,1275,96.19,55914,1,IL,1,Regional,GA;VA;FL;MI;AZ,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
295,180,7297,1,8,1424,88.19,11712,0,FL,8,International,CA;TX;NC;VA;PA;MI;OH;FL;WA;AZ;NY;MA;TN,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
296,568,4058,1,6,1463,95.85,11313,0,NY,9,International,CA;MI;MA;AZ;GA;IL;TX;FL;NY;OH;PA;VA;WA,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0
