business_id,sku_count,shipping_volume,order_speed_expectation,business_type,target_market,city,state,country,log_avg_order_value,daily_order_variance,return_rate_pct,avg_sku_turnover_days,top_shipping_regions,temperature_control_needed,avg_package_weight_kg,dimensional_weight_class,year_founded,business_age_yrs,growth_velocity_pct,industry_Fashion,industry_Electronics,industry_Health,industry_Beauty,industry_Home Goods,industry_Food & Beverage,industry_Consumer Packaged Goods,growth_Stable,growth_Growing,growth_Explosive,growth_Seasonal,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Subscription Box Fulfillment,service_Same-Day Shipping,service_Custom Packaging,service_Freight Forwarding,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables,specialty_Same Day Delivery
74,186,42844,1,Hybrid,Local,North Justinborough,NC,USA,19.59191037710237,7.952405567030142,13.026326368561808,19.97106323142826,OH:0.14;PA:0.70;CA:0.16,none,1.729260189207423,parcel,2020,5,2.1991267212743906,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
75,704,37066,4,B2C,National,North David,CT,USA,33.507214077108955,2.987839643647069,8.544923817035993,20.056614194476392,MI:0.44;TX:0.56,none,0.8535384489542862,letter,2004,21,8.200469461007389,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
76,729,44416,7,Hybrid,National,Matthewmouth,FL,USA,7.236463106190612,1.7770255829077997,15.165896473649271,17.949457342211254,GA:0.39;NY:0.54;NC:0.07,none,3.580529026813656,parcel,1999,26,4.956636284340862,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
77,865,35874,6,B2B,Local,South Marybury,NC,USA,20.693407782974166,4.034859138347154,18.656858090657266,21.027126589226796,NY:0.42;GA:0.15;IL:0.25;OH:0.18,refrigerated,7.0297101251656064,letter,2018,7,4.411487245864167,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0
78,935,31237,7,B2C,Regional,Allisonborough,MD,USA,15.415151374328726,11.159656018388935,40.10925685703528,27.148730978140037,FL:0.60;IL:0.17;CA:0.04;PA:0.19,none,8.093377236884121,parcel,2010,15,6.991067658734656,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
79,881,34310,1,Hybrid,Local,Chaveztown,VA,USA,15.774690188715688,23.10553826774798,2.360133502930956,10.45226903924737,CA:0.25;OH:0.68;MI:0.07,none,1.5330076275552107,parcel,2007,18,5.404428171273515,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
80,239,25070,1,B2C,International,Victoriachester,CO,USA,24.48110919127372,5.657783209019075,21.058533278490955,32.10756293071903,GA:0.54;MI:0.15;CA:0.19;NC:0.12,none,1.8918573258136497,bulky,1995,30,4.221392511675937,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
81,253,19381,3,B2C,International,West Craigshire,DE,USA,30.073565473098185,1.3296137183272538,11.560230086780306,20.71232132793995,NC:0.14;CA:0.58;NY:0.19;PA:0.09,none,0.7535256471102769,parcel,1999,26,6.206976695021543,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
82,436,37899,2,B2C,National,East Austinview,KS,USA,16.86720405086156,6.3730025229777345,35.68967226444997,22.098631059820327,OH:0.27;PA:0.73,none,5.6272988195607745,letter,2003,22,7.583485655022008,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
83,760,16302,6,B2B,Local,Lake Brandon,MN,USA,18.812885116624077,3.3788904114514473,34.51892707226445,28.977830435220895,GA:0.20;FL:0.23;NC:0.22;CA:0.35,none,3.843903842735257,letter,2017,8,12.85961021363973,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
84,820,3370,2,B2C,National,West Brittanyport,IL,USA,11.941826105593185,18.088238781343005,9.585139891792075,43.19015352232844,IL:0.14;PA:0.86,refrigerated,3.1595161700849856,parcel,2022,3,8.868276769979095,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
85,828,8657,3,Hybrid,National,West Jonathonborough,LA,USA,32.50788790175507,8.967638742306434,23.62317458754329,38.60464526644845,OH:0.10;TX:0.90,frozen,0.8638592806864078,letter,2008,17,7.155854456004225,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1
86,91,7223,3,Hybrid,National,Kevinburgh,MA,USA,23.67409009442022,9.05185946673683,24.48366150111593,29.53673867491012,PA:0.19;OH:0.29;IL:0.25;MI:0.28,none,2.3395168015149235,parcel,2020,5,7.867876679578539,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
87,830,34125,6,Hybrid,International,South Lindsay,MS,USA,10.6014279921144,1.467987591482901,18.05127533581306,38.737420237271756,CA:0.24;FL:0.15;GA:0.12;NC:0.49,none,7.461952351876978,parcel,2006,19,3.6884774827941906,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
88,417,24548,3,Hybrid,Regional,East David,ND,USA,8.822458975066894,19.163700680633124,43.34269422938244,28.257706688243942,IL:0.08;MI:0.92,none,5.806213224529428,parcel,2017,8,8.50450235415375,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
89,214,32691,1,Hybrid,National,West Davidside,VT,USA,18.275322565221046,4.908712622143371,3.862768700705014,21.584115712047637,FL:0.14;MI:0.37;PA:0.49,none,10.93536777446502,parcel,2011,14,6.909283542988075,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
90,36,32876,3,B2C,Regional,East Ronald,KS,USA,18.54848400566214,2.3627547460754874,23.426391112302934,13.806075935765524,OH:0.59;GA:0.12;MI:0.29,none,3.080908443386232,bulky,2019,6,5.961351573454027,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,470,5360,4,B2C,National,North Ruth,TN,USA,36.711009550869186,13.378033567514649,13.279220326627614,12.212435133168139,FL:0.43;MI:0.09;PA:0.48,none,1.3594698427005703,parcel,2024,1,8.328961102825803,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
92,211,16923,6,B2B,National,East Matthew,CO,USA,13.585338796027765,31.00551339261508,7.238601505617599,24.08080700794597,FL:0.01;MI:0.37;PA:0.34;OH:0.28,none,11.698885763543691,parcel,2024,1,3.181473742960801,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
93,799,42538,5,B2C,Local,Shawland,AZ,USA,13.43902403500383,28.064697126852984,22.68892090331829,22.670718085412595,OH:0.64;IL:0.24;GA:0.06;CA:0.07,refrigerated,1.593370605782072,letter,2017,8,4.261453752754494,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
94,218,30937,3,B2B,International,Wattsmouth,NM,USA,14.074303496069108,3.436861250088708,19.005052872101107,26.59037281251496,TX:0.54;IL:0.27;GA:0.19,none,9.278213267892719,bulky,2002,23,4.035698877859786,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
95,438,40829,2,B2C,National,Elijahchester,MO,USA,28.43153596443645,55.18620232031534,10.825913392174689,24.91580639313314,TX:0.23;OH:0.77,none,1.082557618706675,parcel,2011,14,5.115294782371279,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1
96,298,3812,4,B2C,National,East John,AR,USA,37.26470334463554,28.166667750074822,33.96436716471729,17.697734200634933,OH:0.50;PA:0.15;CA:0.35,none,1.285079725188528,parcel,2007,18,8.270304902400389,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
97,526,25819,4,B2B,National,Carrietown,CA,USA,21.472444294671913,7.118986111182255,10.369474691549707,20.798368823449607,NY:0.42;NC:0.58,none,5.518406393932283,parcel,2007,18,11.225206854740604,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
98,351,47265,7,B2C,Local,Larsonburgh,FL,USA,20.402010269635117,11.377294588284975,20.350610142821512,32.02513614214855,PA:0.36;FL:0.29;OH:0.28;IL:0.07,none,0.8286869584240032,parcel,2018,7,6.193448077785207,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
99,555,33904,4,Hybrid,National,East Kristy,NC,USA,20.370557095459773,7.0932815884817,14.476676520805649,53.83646654326879,IL:0.51;CA:0.07;GA:0.25;FL:0.18,none,2.01347022920939,parcel,2015,10,9.524608665251154,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
100,184,31986,5,Hybrid,Local,North Kennethstad,PA,USA,20.63511444240603,1.0017756641124749,10.205560613310025,14.624339686630327,TX:0.43;NY:0.47;CA:0.07;NC:0.03,refrigerated,1.365244106210629,bulky,2005,20,7.161156726458577,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
101,803,33387,5,B2B,Regional,North Beth,NE,USA,21.6354620187184,7.0754001371064055,13.638057967159153,22.668581383550062,FL:0.01;GA:0.11;PA:0.88,refrigerated,1.450736724475941,parcel,2012,13,11.87905859228161,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
102,295,16655,5,Hybrid,International,East Duaneside,IL,USA,9.559649046526236,0.2378944417533334,41.620834746399915,18.358521235923714,MI:0.23;NC:0.77,refrigerated,1.527281869039083,letter,2007,18,2.022792239955041,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1
103,988,19350,6,B2C,National,Reedmouth,AZ,USA,30.924542152788437,1.4024517265886547,4.588498209336576,19.962910169502628,NC:0.08;IL:0.52;FL:0.40,refrigerated,4.851517291348667,letter,1998,27,4.069296044863587,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
104,241,35302,6,B2C,Local,Dawsonfurt,TX,USA,19.686945353566134,18.760370578904148,12.47301601526692,8.080474504096236,FL:0.31;CA:0.43;MI:0.21;NY:0.05,none,0.5492857470509889,bulky,2015,10,6.029345465384062,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
105,338,19324,3,Hybrid,Regional,Samanthamouth,WI,USA,59.06591989919228,3.986738339790919,16.870544085850806,12.471972717896543,FL:0.42;IL:0.22;CA:0.36,none,2.8941324575841008,letter,1995,30,6.155458347339978,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
106,566,42529,5,B2B,National,Port Alexis,NJ,USA,22.028567922912657,1.2526516385816544,12.042154671801962,24.894853640653174,IL:0.04;FL:0.37;CA:0.49;PA:0.10,none,7.359909863110584,parcel,2005,20,5.0611941613134555,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
107,886,40539,6,Hybrid,Regional,Perrychester,ID,USA,10.737104937135523,1.8053140781735486,30.239410158761043,15.527190421949674,PA:0.69;NY:0.16;CA:0.15,refrigerated,6.874645840256571,bulky,2003,22,4.821724926723021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
108,606,20288,6,B2B,National,New Michelleberg,MI,USA,24.03724975443843,6.654411832288072,27.101525508340696,9.215129043614464,NC:0.82;IL:0.08;TX:0.04;PA:0.06,refrigerated,0.7113766945364087,bulky,2024,1,11.663917592624674,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
109,499,9253,2,Hybrid,Regional,Rebeccaton,IA,USA,18.475381998084107,10.71150587767305,34.13629643502828,13.256384279441884,GA:0.10;NC:0.54;PA:0.36;CA:0.01,none,4.4947066523450125,letter,2024,1,11.093337610225715,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
110,163,35670,2,B2C,Regional,Elizabethhaven,OR,USA,26.814834403429458,9.034138666792588,2.3685938501351993,30.88199182687419,TX:0.15;NC:0.35;GA:0.50,refrigerated,9.872496444953653,letter,2020,5,10.345903824586145,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
111,69,37456,5,B2C,International,North Adamton,NJ,USA,17.72127651197281,3.9128819446702967,20.287248581421174,39.17198416989346,TX:0.31;CA:0.07;OH:0.14;FL:0.49,none,4.033649421468296,letter,2017,8,4.990573552099908,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
112,428,19314,2,B2C,International,New Elizabeth,AZ,USA,27.775107805989673,4.107150931604199,18.729558027508343,17.30277233362058,TX:0.20;FL:0.25;OH:0.55,refrigerated,0.49715710320685447,parcel,2011,14,15.311403536753945,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0
113,699,30843,6,B2C,Local,West Russellstad,MD,USA,9.366802999898324,29.652364158187403,25.524777040590767,21.127586616438972,TX:0.50;CA:0.50,none,1.3662402341175592,parcel,2020,5,5.406517804334061,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
114,78,14005,1,Hybrid,Local,Justinside,KS,USA,30.384270233802017,2.609215415065708,26.332745880169867,15.491535357226512,NC:0.68;IL:0.32,none,1.7650944670480138,parcel,2002,23,4.744465462075311,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
115,907,20276,2,Hybrid,National,Jessicamouth,KS,USA,19.272123182509574,6.033653763877995,17.02468722304021,17.46423587109698,PA:0.22;OH:0.78,none,3.531289044483876,parcel,2020,5,3.94846108173663,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
116,317,10279,4,Hybrid,International,Taylorchester,NE,USA,23.910607099269637,0.5413132296236567,8.21796637965827,27.346145778617718,NC:0.09;FL:0.70;OH:0.07;TX:0.14,refrigerated,1.8798082376839929,bulky,2003,22,9.033009964412402,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
117,104,24818,5,Hybrid,Local,North Alexis,NH,USA,11.190235661878726,0.17429241787022287,22.60194237588302,28.791229075391087,NC:0.07;NY:0.36;GA:0.05;TX:0.52,none,5.9186547572697945,bulky,2022,3,4.534942318754987,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
118,130,49093,6,B2C,Regional,Thomasmouth,IL,USA,12.855504435002352,5.724049615124044,16.92959300222192,37.60894488148405,PA:0.08;IL:0.80;NC:0.04;FL:0.08,frozen,3.009109800538481,parcel,2011,14,4.197490321770219,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
119,946,21486,2,B2C,International,Barkerland,WI,USA,29.032675833210522,1.6483569615086928,20.231247734140982,19.224399574572534,IL:0.19;NC:0.81,frozen,1.4858510787287085,parcel,2024,1,4.2410048807981005,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
120,245,22118,4,B2B,Regional,North Josephchester,IL,USA,26.66969117652644,2.5884136031434206,55.84463602439548,17.70583174270923,FL:0.47;NC:0.53,refrigerated,7.519511901081842,letter,2010,15,27.982831882214764,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
121,59,44292,7,Hybrid,Local,West Theresa,CA,USA,24.88855975159947,5.104219486174209,13.735181462951582,12.103126380104149,FL:0.45;CA:0.29;NY:0.17;IL:0.09,none,2.56514768142027,parcel,2009,16,5.179041229062664,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
122,26,32472,1,Hybrid,International,Port Anthonytown,TX,USA,20.840225845518233,23.043280610680007,22.33607368019349,25.559035237258644,NC:0.31;OH:0.69,refrigerated,0.6401018129411657,bulky,2020,5,7.748481399228151,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
123,644,13078,5,B2C,Regional,Lake Ryanchester,KS,USA,17.35870944151505,2.0783640168588544,21.49335093387494,13.60750261419139,CA:0.22;TX:0.36;OH:0.10;NY:0.31,frozen,2.703649761282246,parcel,2007,18,2.9583029487707466,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1
124,94,11731,4,B2C,Local,East Davidland,VT,USA,22.2051868166419,10.212786291662482,29.260082637851752,18.602043061765123,NY:0.13;GA:0.87,refrigerated,6.257666419396534,bulky,2003,22,5.966271282478958,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,683,37430,1,Hybrid,National,Ericview,OH,USA,16.989785897835514,2.329999350015726,17.26975715226394,14.96446564946952,MI:0.57;NY:0.43,none,3.3323310859290625,bulky,2013,12,8.436166695350334,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
126,153,48979,7,Hybrid,National,North Rebeccaburgh,MO,USA,19.638395195916257,10.540914475028709,47.03957649562711,18.13600562132427,MI:0.16;OH:0.15;PA:0.25;CA:0.44,none,1.2148591849915884,bulky,2015,10,9.956455848633297,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
127,973,36743,4,B2B,Regional,Hammondborough,MN,USA,21.85064603961214,28.810436283852532,27.570926280409864,19.36625952527615,IL:0.81;FL:0.19,none,0.2893697784552653,parcel,2007,18,5.569791451191534,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
128,119,24138,1,Hybrid,International,Hernandeztown,MA,USA,16.356832017292575,4.136380557376079,4.1176850108870875,33.03412681564293,OH:0.14;GA:0.86,none,3.944943558043628,parcel,2012,13,4.977694526871097,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
129,577,23694,1,B2C,Local,Smithfort,CO,USA,15.921833626866535,4.174204510204753,11.522133049959093,34.82538132217627,NY:0.53;NC:0.27;FL:0.18;PA:0.02,none,7.482343170756539,parcel,2007,18,10.610088498257552,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
130,159,32817,1,B2B,National,Josephborough,LA,USA,28.04275727099474,2.7665979156441622,36.12770397582278,21.32871840551602,IL:0.18;NY:0.59;GA:0.23,none,1.591491797917241,parcel,2014,11,7.062035743285716,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
131,16,20466,4,B2B,Local,Bairdchester,FL,USA,17.976575478841887,13.575390747347363,25.77712819370201,13.81596101596983,PA:0.43;FL:0.08;OH:0.50,none,8.052496086097944,parcel,2005,20,4.686322165992261,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
132,297,25145,7,Hybrid,Regional,Jonesmouth,MA,USA,21.029629520059054,1.0346425924276197,10.698394451728216,14.216731013750135,GA:0.55;NY:0.45,none,6.702423802216068,letter,2009,16,8.225387573881552,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
133,521,44604,2,Hybrid,Local,Port Sylviaville,NE,USA,19.063497688039224,7.0886916421156405,21.60688035364429,14.976537509527013,MI:0.63;GA:0.32;OH:0.04,none,2.8181013878085195,bulky,2012,13,12.032349506806804,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
134,926,46482,7,Hybrid,Local,Port Rogerbury,MS,USA,25.804453284784586,7.4529071873828485,35.656030463725976,9.657616138887557,MI:0.29;OH:0.71,none,13.630068317550396,parcel,2019,6,14.259983056361827,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
135,237,17456,5,B2C,Local,Lake Joeshire,CT,USA,12.094980857911894,13.399911103228261,19.752368893349015,21.100187415922758,IL:0.66;OH:0.34,none,4.718473687646967,letter,2024,1,5.097573831116424,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
136,361,20940,4,Hybrid,Regional,Allenville,MN,USA,10.381119716235705,1.699600840950406,26.925205796703988,19.42882466742447,TX:0.59;CA:0.41,none,1.9952930323722657,bulky,2022,3,5.072946422402976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
137,538,16485,2,Hybrid,Regional,Martinezbury,WV,USA,25.535587516334402,67.00922954070646,13.171363412161044,17.67901646285983,NY:0.15;GA:0.44;OH:0.15;MI:0.26,frozen,1.22626644571577,letter,1995,30,5.185138829524659,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0
138,838,46621,7,B2C,National,Sanchezfort,WI,USA,9.422899122321056,1.5325423036509354,7.795115910534378,28.732110371830835,NY:0.64;GA:0.36;TX:0.00,none,3.14202552830111,parcel,2003,22,5.433663408997003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
139,635,25969,4,Hybrid,National,South Kara,RI,USA,17.561950810826062,2.327307322335702,10.023951481387632,24.649820941152562,NY:0.49;IL:0.51,none,2.297201782696638,parcel,1998,27,8.193670972421296,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
140,438,25958,5,Hybrid,Regional,Lake Russell,NC,USA,29.355188182146495,4.360137759801289,25.152037394564612,14.910807972914418,PA:0.02;GA:0.98,none,39.57152815330583,letter,2014,11,5.796037022046376,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
141,844,13287,4,B2C,International,Port Kevinmouth,FL,USA,21.75684011193294,1.7053245113400801,20.430837136526588,41.933576477702104,CA:0.11;NY:0.13;IL:0.55;MI:0.21,refrigerated,1.2898507421734626,bulky,2003,22,2.97530345556885,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
142,801,49161,7,B2C,International,East Suzannefort,OR,USA,14.202337821621866,1.0906737598532759,41.24123253342083,36.33600043905202,NC:0.19;PA:0.05;CA:0.75,none,10.077535574750595,parcel,2019,6,14.847654481425863,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,763,7211,7,Hybrid,Regional,Jonesbury,NV,USA,18.62858148510297,2.2084891848769606,19.910524763261684,19.874503860128844,NY:0.89;PA:0.11,none,3.597219402490775,letter,2022,3,9.709862523866779,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
144,834,14062,1,B2C,Regional,East Matthew,IN,USA,20.150137957704718,1.4590206571697937,17.986960468020577,38.07122959738734,TX:0.39;FL:0.02;OH:0.53;CA:0.06,refrigerated,8.785693303955506,bulky,2003,22,8.889058123934426,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
145,738,10084,3,Hybrid,Regional,Lake Sarah,KS,USA,9.301416871818939,1.0729967018232616,6.398868318813459,25.925328898580233,OH:0.62;NC:0.38,none,4.485475342947977,letter,2018,7,6.793240615707244,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0
146,12,38639,7,B2B,International,Port Tara,MA,USA,15.862450479111933,0.9218646151990953,15.908467623990886,13.904967680361045,IL:0.07;PA:0.66;MI:0.27,none,19.311316518042016,parcel,2005,20,12.983497416941365,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
147,790,45231,1,Hybrid,International,Port Kristin,MI,USA,15.916316398029688,5.243190365141556,19.161766347243756,40.75777748915759,FL:0.04;IL:0.46;MI:0.04;OH:0.46,none,2.3997923284797347,bulky,2024,1,4.11115575911223,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
148,390,5901,6,Hybrid,National,Nancyville,KY,USA,35.26973128376528,6.400978845963808,6.851073048120469,22.113504820273107,NY:0.44;GA:0.56,refrigerated,0.24177560201260498,bulky,1997,28,13.423113780389242,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
149,722,1028,3,Hybrid,International,Chenville,AL,USA,16.971765106908165,14.669286954570747,28.039697275267418,18.508276457562783,TX:0.03;MI:0.97,none,28.029132179648485,bulky,2005,20,8.134720132573738,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
